client_id,client_description,invoice_number,amount,invoice_date
393924500,AOL Time Warner Inc.,2000001362,225,1/8/2013 0:00
142780669,Bank of America Corporation,2000001363,150,1/9/2013 0:00
81882288,"Burlington Industries, Inc.",2000001364,50,1/9/2013 0:00
477238178,Zoie Frost,2000001365,365,1/9/2013 0:00
68831868,Community Health Systems Inc.,2000001366,50,1/9/2013 0:00
659607849,Charter One Financial Inc.,2000001367,75,1/10/2013 0:00
676507022,Fisher Scientific International Inc.,2000001368,75,1/10/2013 0:00
109121390,"D&K Healthcare Resources, Inc.",2000001369,90,1/10/2013 0:00
148358507,Di Giorgio Corporation,2000001370,175,1/30/2013 0:00
269840253,EGL Inc.,2000001371,195,1/11/2013 0:00
330431267,"Big Lots, Inc.",2000001372,155,1/11/2013 0:00
41404245,"Automatic Data Processing, Inc.",2000001373,95,1/11/2013 0:00
245928750,Edison International,2000001374,45,1/11/2013 0:00
372348761,CBRL Group Inc.,2000001375,110,1/12/2013 0:00
397067348,"Earthlink, Inc.",2000001376,135,1/31/2013 0:00
372348761,CBRL Group Inc.,2000001377,75,1/12/2013 0:00
508596829,"Arch Coal, Inc.",2000001378,50,1/12/2013 0:00
284738710,ChevronTexaco Corp.,2000001379,95,1/12/2013 0:00
442663699,Unisys Corporation,2000001380,50,1/12/2013 0:00
149119421,Bristol-Myers Squibb Company,2000001381,50,1/12/2013 0:00
76238643,Jillian Pope,2000001382,95,1/14/2013 0:00
505173139,3M Company,2000001383,300,1/14/2013 0:00
42347513,Federated Department Stores Inc.,2000001384,105,1/14/2013 0:00
586539860,"Dreyer's Grand Ice Cream, Inc.",2000001385,125,1/14/2013 0:00
371835011,Freeport McMoran Copper & Gold Inc.,2000001386,55,1/15/2013 0:00
81882288,"Burlington Industries, Inc.",2000001387,65,1/16/2013 0:00
640501216,"E*Trade Group, Inc.",2000001388,50,1/16/2013 0:00
463821008,Eastman Kodak Company,2000001389,50,1/31/2013 0:00
544462001,First American Financial Corp.,2000001390,655,1/16/2013 0:00
463821008,Eastman Kodak Company,2000001391,3000,1/16/2013 0:00
333035009,Ecolab Inc.,2000001392,765,1/16/2013 0:00
560824288,Abercrombie & Fitch Co.,2000001393,250,1/16/2013 0:00
507003878,"Belk, Inc.",2000001394,35,1/16/2013 0:00
659607849,Charter One Financial Inc.,2000001396,70,1/16/2013 0:00
449969564,The Neiman Marcus Group Inc.,2000001397,50,1/16/2013 0:00
461459744,Bowater Incorporated,2000001398,60,1/16/2013 0:00
5914585,Cooper Cameron Corp.,2000001399,3425,1/31/2013 0:00
272616346,"Agilent Technologies, Inc.",2000001400,165,1/31/2013 0:00
507829789,Cincinnati Financial Corp.,2000001401,205,1/17/2013 0:00
198749068,Jones Apparel Group Inc.,2000001402,60,1/18/2013 0:00
199155800,Cardinal Health Inc.,2000001403,95,1/17/2013 0:00
673651375,"Allegheny Energy, Inc.",2000001404,100,1/17/2013 0:00
149119421,Bristol-Myers Squibb Company,2000001405,190,1/17/2013 0:00
429079401,Collins & Aikman Corp.,2000001406,80,1/17/2013 0:00
3185991,Kohl's Corp.,2000001407,60,1/17/2013 0:00
429079401,Collins & Aikman Corp.,2000001408,295,1/17/2013 0:00
201096286,Sports Authority Inc,2000001409,205,1/17/2013 0:00
252755320,The Bear Stearns Companies Inc.,2000001410,334,1/17/2013 0:00
254014800,"Apple Computer, Inc.",2000001411,50,1/17/2013 0:00
68831868,Community Health Systems Inc.,2000001412,135,1/17/2013 0:00
291473895,PepsiAmericas Inc.,2000001413,50,1/21/2013 0:00
631333991,Burlington Resources Inc.,2000001414,50,1/21/2013 0:00
193903624,Hasbro Inc.,2000001415,40,1/21/2013 0:00
608755321,Georgia-Pacific Corporation,2000001416,30,1/21/2013 0:00
455579502,Dow Chemical Company,2000001417,50,1/21/2013 0:00
156916039,MGM Mirage,2000001418,50,1/21/2013 0:00
52988469,"Arrow Electronics, Inc.",2000001419,90,1/21/2013 0:00
291051913,CMS Energy Corp.,2000001420,275,1/22/2013 0:00
56873339,AMERCO,2000001421,185,1/22/2013 0:00
82176990,Markel Corporation,2000001422,55,1/23/2013 0:00
175555645,Foot Locker Inc,2000001423,65,1/23/2013 0:00
542336332,"Air Products and Chemicals, Inc.",2000001424,105,1/23/2013 0:00
542336332,"Air Products and Chemicals, Inc.",2000001425,50,1/23/2013 0:00
556990594,"Dominion Resources, Inc.",2000001426,595,1/23/2013 0:00
4024681,CSX Corp.,2000001427,275,1/23/2013 0:00
199155800,Cardinal Health Inc.,2000001428,95,1/23/2013 0:00
275932870,Winn Dixie Stores Inc,2000001429,385,1/23/2013 0:00
632404786,Eastman Chemical Company,2000001430,1455,1/23/2013 0:00
327519152,Bank One Corporation,2000001431,60,1/23/2013 0:00
507829789,Cincinnati Financial Corp.,2000001432,65,1/23/2013 0:00
175819198,Dial Corporation,2000001433,65,1/23/2013 0:00
4024681,CSX Corp.,2000001434,275,1/23/2013 0:00
371835011,Freeport McMoran Copper & Gold Inc.,2000001435,50,1/23/2013 0:00
331185045,Bell Microproducts Inc.,2000001436,110,1/24/2013 0:00
142780669,Bank of America Corporation,2000001437,40,1/25/2013 0:00
628230525,Dean Foods Company,2000001438,50,1/25/2013 0:00
646753885,Ashland Inc.,2000001439,50,1/25/2013 0:00
41404245,"Automatic Data Processing, Inc.",2000001440,50,1/25/2013 0:00
243440026,Foamex International Inc,2000001441,160,1/25/2013 0:00
316874605,ABM Industries Incorporated,2000001442,295,1/25/2013 0:00
586648082,Express Scripts Inc.,2000001443,50,1/25/2013 0:00
170993503,Danaher Corporation,2000001444,115,1/28/2013 0:00
248319274,"American Eagle Outfitters, Inc.",2000001445,90,1/28/2013 0:00
401528760,Weyerhauser Company,2000001446,155,1/28/2013 0:00
284738710,ChevronTexaco Corp.,2000001447,50,1/29/2013 0:00
141093074,Pathmark Stores Inc.,2000001448,195,1/29/2013 0:00
496777452,Will Farrell,2000001449,0,1/30/2013 0:00
243440026,Foamex International Inc,2000001450,50,1/30/2013 0:00
316874605,ABM Industries Incorporated,2000001451,75,1/31/2013 0:00
121748782,Safeway Inc,2000001452,130,1/30/2013 0:00
274924315,Jacobs Engineering Group Inc.,2000001453,165,1/30/2013 0:00
640047603,Sanmina-SCI Inc,2000001454,145,1/31/2013 0:00
162488391,Dillard's Inc.,2000001455,165,1/31/2013 0:00
618891058,Carpenter Technology Corp.,2000001456,195,1/31/2013 0:00
554365948,Brice Wiley,2000001457,150,1/31/2013 0:00
244373118,La-Z-Boy Inc.,2000001458,155,2/8/2013 0:00
628230525,Dean Foods Company,2000001459,995,2/9/2013 0:00
560824288,Abercrombie & Fitch Co.,2000001460,0,2/9/2013 0:00
560824288,Abercrombie & Fitch Co.,2000001461,715,2/9/2013 0:00
271796605,"Albertson's, Inc.",2000001462,4285,2/9/2013 0:00
102012691,Nash Finch Company,2000001463,445,2/13/2013 0:00
309525195,"BMC Software, Inc.",2000001464,865,2/14/2013 0:00
263350773,Braiden Dominguez,2000001465,140,2/1/2013 0:00
396719060,Aurora Payne,2000001466,110,2/4/2013 0:00
511322531,Prudential Financial Inc.,2000001467,95,2/4/2013 0:00
229351119,Staff Leasing Inc.,2000001468,155,2/4/2013 0:00
138836344,"Borders Group, Inc.",2000001469,3185,2/5/2013 0:00
511782550,Maytag Corporation,2000001470,35,2/5/2013 0:00
596161270,Pacific Gas & Electric Corp.,2000001471,175,2/5/2013 0:00
662456210,Newmont Mining Corporation,2000001472,255,2/6/2013 0:00
330431267,"Big Lots, Inc.",2000001473,155,2/6/2013 0:00
316874605,ABM Industries Incorporated,2000001474,295,2/6/2013 0:00
90071901,Abbott Laboratories,2000001475,625,2/6/2013 0:00
605778907,Ryder System Inc,2000001476,185,2/7/2013 0:00
35696099,Primedia Inc,2000001477,85,2/7/2013 0:00
480600486,RGS Energy Group Inc,2000001478,285,2/7/2013 0:00
101979427,Perini Corp,2000001479,225,2/7/2013 0:00
262336037,Brayan Padilla,2000001480,225,2/7/2013 0:00
253534759,Concord EFS Inc.,2000001481,475,2/8/2013 0:00
430452513,Simon Property Group Inc,2000001482,215,2/8/2013 0:00
514042524,PNC Financial Services Group Inc.,2000001483,220,2/8/2013 0:00
645274968,Masco Corporation,2000001484,365,2/8/2013 0:00
585586588,Elijah Reed,2000001485,220,2/8/2013 0:00
13320119,"Applied Materials, Inc.",2000001486,885,2/8/2013 0:00
639712031,Family Dollar Stores Inc.,2000001487,995,2/8/2013 0:00
242392084,Target Corp.,2000001488,320,2/8/2013 0:00
137863,"The Alpine Group, Inc.",2000001489,2695,2/16/2013 0:00
148358507,Di Giorgio Corporation,2000001490,2685,2/18/2013 0:00
163799915,Domino's Pizza LLC,2000001491,2400,2/19/2013 0:00
271796605,"Albertson's, Inc.",2000001492,4265,2/21/2013 0:00
252087313,Zechariah Warner,2000001493,305,2/11/2013 0:00
505173139,3M Company,2000001494,195,2/11/2013 0:00
659607849,Charter One Financial Inc.,2000001495,70,2/11/2013 0:00
366827571,Cablevision Systems Corp,2000001496,655,2/11/2013 0:00
477238178,Zoie Frost,2000001497,365,2/11/2013 0:00
417430145,Hon Industries Inc.,2000001498,225,2/28/2013 0:00
321810150,Alliant Energy Corporation,2000001499,795,2/12/2013 0:00
397067348,"Earthlink, Inc.",2000001500,135,2/12/2013 0:00
568314177,CMGI Inc.,2000001501,415,2/12/2013 0:00
203368869,URS Corporation,2000001502,345,2/12/2013 0:00
54626910,Lowe's Companies Inc.,2000001503,150,2/12/2013 0:00
167547252,Gillette Company,2000001504,335,2/12/2013 0:00
283931451,"Amtran, Inc.",2000001505,1365,2/13/2013 0:00
649187504,Delphi Corp.,2000001506,915,2/13/2013 0:00
227906408,M.D.C. Holdings Inc.,2000001507,435,2/13/2013 0:00
390796900,RoadwayCorp,2000001508,790,2/13/2013 0:00
417430145,Hon Industries Inc.,2000001509,235,2/13/2013 0:00
261118027,Publix Super Markets Inc.,2000001510,170,2/13/2013 0:00
190687582,Bernard Rush,2000001511,299.25,2/13/2013 0:00
155379765,Jessie Joyce,2000001512,260,2/13/2013 0:00
184585494,American Express Company,2000001513,915,2/13/2013 0:00
420821317,Magellan Health Services Inc.,2000001514,435,2/13/2013 0:00
637675228,International Flavors & Fragrances Inc.,2000001515,355,2/13/2013 0:00
317286833,Gentek Inc.,2000001516,325,2/13/2013 0:00
508596829,"Arch Coal, Inc.",2000001517,985,2/13/2013 0:00
341429164,Adobe Systems Incorporated,2000001518,95,2/14/2013 0:00
149119421,Bristol-Myers Squibb Company,2000001519,190,2/14/2013 0:00
556990594,"Dominion Resources, Inc.",2000001520,595,2/14/2013 0:00
561957463,Makai Landry,2000001521,235,2/14/2013 0:00
68831868,Community Health Systems Inc.,2000001522,135,2/14/2013 0:00
640501216,"E*Trade Group, Inc.",2000001523,1950,2/14/2013 0:00
239499223,Universal Corporation,2000001524,285,2/14/2013 0:00
429079401,Collins & Aikman Corp.,2000001525,80,2/14/2013 0:00
446857120,Hollywood Entertainment Corp.,2000001526,105,2/14/2013 0:00
221913788,Fleetwood Enterprises Inc.,2000001527,825,2/14/2013 0:00
617967973,Sierra Pacific Resources,2000001528,60,2/14/2013 0:00
269840253,EGL Inc.,2000001529,195,2/15/2013 0:00
252755320,The Bear Stearns Companies Inc.,2000001530,334.57,2/15/2013 0:00
175555645,Foot Locker Inc,2000001531,545,2/15/2013 0:00
261139786,Henry Schein Inc.,2000001532,325,2/18/2013 0:00
506247749,Hillenbrand Industries Inc.,2000001533,325,2/18/2013 0:00
663897041,Harman International Industries Inc.,2000001534,395,2/18/2013 0:00
38857306,Katelyn Cordova,2000001535,195,2/18/2013 0:00
36806251,Camron Solis,2000001536,120,2/18/2013 0:00
390796900,RoadwayCorp,2000001537,595,2/18/2013 0:00
252755320,The Bear Stearns Companies Inc.,2000001538,1295,2/18/2013 0:00
56873339,AMERCO,2000001539,185,2/18/2013 0:00
597978776,"Pep Boys Manny, Moe & Jack",2000001540,215,2/19/2013 0:00
79513447,Regions Financial Corp.,2000001541,95,2/19/2013 0:00
183321568,Aden Rush,2000001542,225,2/19/2013 0:00
674318084,Comfort Systems USA Inc.,2000001543,925,2/19/2013 0:00
501748442,Alcoa Inc.,2000001545,615,2/19/2013 0:00
561426470,"Dollar Tree Stores, Inc.",2000001546,3925,2/20/2013 0:00
382881320,Sara Lee Corp,2000001547,75,2/20/2013 0:00
211607045,Standard Pacific Corp.,2000001548,265,2/20/2013 0:00
586648082,Express Scripts Inc.,2000001549,765,2/20/2013 0:00
619692661,Makaila Ellison,2000001550,230,2/20/2013 0:00
291051913,CMS Energy Corp.,2000001551,2595,2/23/2013 0:00
163799915,Domino's Pizza LLC,2000001552,625,2/18/2013 0:00
668544097,Kristina Lang,2000001553,90,2/21/2013 0:00
665895003,Charming Shoppes Inc.,2000001554,765,2/21/2013 0:00
492455737,Omnicom Group,2000001555,225,2/21/2013 0:00
93613120,McDonald's Corporation,2000001556,360,2/21/2013 0:00
672953349,"Benchmark Electronics, Inc.",2000001557,270,2/21/2013 0:00
555003868,Occidental Petroleum Corp,2000001558,275,2/21/2013 0:00
455579502,Dow Chemical Company,2000001559,1085,2/21/2013 0:00
449969564,The Neiman Marcus Group Inc.,2000001560,485,2/21/2013 0:00
373670139,Petco Animal Supplies Inc.,2000001561,195,2/21/2013 0:00
670711491,Pitney Bowes Inc.,2000001562,225,2/21/2013 0:00
381991807,Irvin Alvarez,2000001563,270,2/22/2013 0:00
428959013,Amelie Foley,2000001564,320,2/22/2013 0:00
243440026,Foamex International Inc,2000001565,160,2/22/2013 0:00
199155800,Cardinal Health Inc.,2000001566,95,2/22/2013 0:00
4024681,CSX Corp.,2000001567,275,2/22/2013 0:00
94493436,Lithia Motors Inc.,2000001568,225,2/22/2013 0:00
359612044,"Armstrong Holdings, Inc.",2000001569,110,2/22/2013 0:00
474663599,Aaron Benjamin,2000001570,235,2/22/2013 0:00
274540993,Cullen Mcpherson,2000001571,225,2/22/2013 0:00
45005285,Smith International Inc,2000001572,775,2/22/2013 0:00
72448479,Pharmacia Corp,2000001573,155,2/22/2013 0:00
500539592,Mariner Health Care Inc.,2000001574,375,2/25/2013 0:00
478566723,Kamden Chambers,2000001575,195,2/25/2013 0:00
295913413,Southwest Gas Corp,2000001576,235,2/25/2013 0:00
84547187,Casey's General Stores Inc.,2000001577,985,2/25/2013 0:00
632462572,Amerada Hess Corporation,2000001578,655,2/25/2013 0:00
174781627,Rite Aid Corp,2000001579,45,2/25/2013 0:00
505173139,3M Company,2000001580,1195,2/25/2013 0:00
228766837,Alec Larson,2000001581,395,2/25/2013 0:00
223537736,Brown-Forman Corporation,2000001582,985,2/25/2013 0:00
558653493,Diya Ramirez,2000001583,255,2/25/2013 0:00
457238975,Maci Bernard,2000001584,235,2/25/2013 0:00
214357001,GATX Corporation,2000001585,295,2/25/2013 0:00
492032732,StanCorp Financial Group Inc,2000001586,155,2/26/2013 0:00
50716067,Owens-Illinois Inc,2000001587,295,2/26/2013 0:00
568951063,Pennzoil-Quaker State Company,2000001588,305,2/26/2013 0:00
176807995,Raymond James Financial Inc.,2000001589,195,2/27/2013 0:00
337549449,Sempra Energy,2000001590,285,2/27/2013 0:00
272616346,"Agilent Technologies, Inc.",2000001591,110,2/27/2013 0:00
7731754,Louis Stevenson,2000001592,115,2/27/2013 0:00
254014800,"Apple Computer, Inc.",2000001593,685,2/27/2013 0:00
463172205,Deluxe Corporation,2000001594,495,2/28/2013 0:00
295913413,Southwest Gas Corp,2000001595,415,2/28/2013 0:00
295043228,Ashlee Herring,2000001596,325,2/28/2013 0:00
421966171,Furniture Brands International Inc.,2000001597,295,2/28/2013 0:00
147363507,Bo Mccarty,2000001598,270,2/28/2013 0:00
92003085,Solutia Inc,2000001599,85,2/28/2013 0:00
291473895,PepsiAmericas Inc.,2000001600,1585,2/28/2013 0:00
506444746,Granite Construction Incorporated,2000001601,275,2/28/2013 0:00
555165931,Cooper Industries Ltd.,2000001602,225,2/19/2013 0:00
646753885,Ashland Inc.,2000001603,995,3/2/2013 0:00
41404245,"Automatic Data Processing, Inc.",2000001604,995,3/2/2013 0:00
461459744,Bowater Incorporated,2000001605,60,3/8/2013 0:00
374133023,SBC Communications Inc,2000001606,245,3/1/2013 0:00
75767532,Lyondell Chemical Company,2000001607,395,3/1/2013 0:00
17058777,Kenny Henry,2000001608,205,3/1/2013 0:00
161902918,Universal Health Services Inc,2000001609,355,3/1/2013 0:00
79737063,John Hancock Financial Services Inc.,2000001610,355,3/1/2013 0:00
673118155,"American Electric Power Company, Inc.",2000001611,175,3/1/2013 0:00
575224527,Jamarcus Newton,2000001612,335,3/1/2013 0:00
294465078,Host Marriott Corp.,2000001613,280,3/4/2013 0:00
568248318,The Goodyear Tire & Rubber Company,2000001614,795,3/1/2013 0:00
473256586,Maxtor Corporation,2000001615,395,3/4/2013 0:00
401249302,Plains All American Pipeline LP,2000001616,330,3/4/2013 0:00
575312254,Stein Mart Inc,2000001617,295,3/4/2013 0:00
141485069,K-Mart Corp.,2000001618,435,3/4/2013 0:00
657849141,Elsa Bryant,2000001619,355,3/4/2013 0:00
94178101,Peoples Energy Corp.,2000001620,85,3/4/2013 0:00
6756110,Temple-Inland Inc,2000001621,415,3/4/2013 0:00
515648396,Michaela Calderon,2000001622,250,3/4/2013 0:00
109121390,"D&K Healthcare Resources, Inc.",2000001623,855,3/4/2013 0:00
138836344,"Borders Group, Inc.",2000001624,935,3/5/2013 0:00
608794046,Sun Microsystems Inc.,2000001625,295,3/4/2013 0:00
42347513,Federated Department Stores Inc.,2000001626,1095,3/4/2013 0:00
59178814,Oxford Health Plans Inc,2000001627,395,3/5/2013 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000001628,345,3/5/2013 0:00
77283277,Mirant Corporation,2000001629,355,3/5/2013 0:00
507829789,Cincinnati Financial Corp.,2000001630,150,3/5/2013 0:00
330431267,"Big Lots, Inc.",2000001631,155,3/5/2013 0:00
409246937,Fairchild Semiconductor International Inc.,2000001632,425,3/5/2013 0:00
266083480,Siebel Systems Inc,2000001633,250,3/5/2013 0:00
252525689,Union Planters Corp,2000001634,285,3/5/2013 0:00
429079401,Collins & Aikman Corp.,2000001635,510,3/5/2013 0:00
409275183,FPL Group Inc.,2000001636,340,3/5/2013 0:00
327519152,Bank One Corporation,2000001637,155,3/5/2013 0:00
291051913,CMS Energy Corp.,2000001638,275,3/5/2013 0:00
232714363,Silgan Holdings Inc.,2000001639,295,3/6/2013 0:00
550774418,"Amazon.com, Inc.",2000001640,1035,3/6/2013 0:00
388282832,Jaida Cardenas,2000001641,635,3/6/2013 0:00
287800561,Northwest Airlines Corp,2000001642,125,3/6/2013 0:00
43739944,IDT Corporation,2000001643,775,3/6/2013 0:00
40225485,PerkinElmer Inc,2000001644,265,3/7/2013 0:00
369673776,Alexzander Monroe,2000001645,395,3/6/2013 0:00
461161171,Limited Inc.,2000001646,355,3/6/2013 0:00
135051460,Carla Graham,2000001647,225,3/7/2013 0:00
446449260,Nacco Industries Inc,2000001648,595,3/7/2013 0:00
443489658,Lear Corporation,2000001649,560,3/7/2013 0:00
484424267,H&R Block Inc.,2000001650,690,3/7/2013 0:00
614100783,Paccar Inc,2000001651,125,3/7/2013 0:00
6038440,Maverick Montgomery,2000001652,440,3/7/2013 0:00
178486959,Snap-On Inc,2000001653,445,3/7/2013 0:00
582136085,Cabot Corp,2000001654,655,3/7/2013 0:00
266876042,Hana Marsh,2000001655,365,3/8/2013 0:00
461459744,Bowater Incorporated,2000001656,1085,3/8/2013 0:00
417097606,Morgan Stanley Dean Witter & Co.,2000001657,325,3/8/2013 0:00
21267616,Harrah's Entertainment Inc.,2000001658,335,3/8/2013 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000001659,450,3/8/2013 0:00
284738710,ChevronTexaco Corp.,2000001660,985,3/8/2013 0:00
360071328,ACT Manufacturing Inc.,2000001661,150,3/8/2013 0:00
84547187,Casey's General Stores Inc.,2000001662,455,3/13/2013 0:00
30976785,Colgate-Palmolive Co.,2000001663,6205.4,3/14/2013 0:00
167337696,Crown Cork & Seal Co. Inc.,2000001664,800,3/14/2013 0:00
172129392,Performance Food Group Co.,2000001665,225,3/11/2013 0:00
598647983,Micron Technology Inc.,2000001666,395,3/11/2013 0:00
378158433,Cayden Glover,2000001667,245,3/11/2013 0:00
496244388,New York Times Company,2000001668,195,3/11/2013 0:00
504490282,MBNA Corporation,2000001669,560,3/11/2013 0:00
393924500,AOL Time Warner Inc.,2000001670,1265,3/11/2013 0:00
428879235,Frontier Oil Corp,2000001671,435,3/11/2013 0:00
